"Source_ID","Reference","Study_number","Study_name","SS","Diversity_metric","Diversity_metric_unit","Diversity_metric_type","Diversity_metric_is_effort_sensitive","Diversity_metric_is_suitable_for_Chao","Sampling_method","Sampling_effort_unit","Study_common_taxon","Rank_of_study_common_taxon","Site_number","Site_name","Block","SSS","SSB","SSBS","Sample_start_earliest","Sample_end_latest","Sample_midpoint","Sample_date_resolution","Max_linear_extent_metres","Habitat_patch_area_square_metres","Sampling_effort","Rescaled_sampling_effort","Habitat_as_described","Predominant_land_use","Source_for_predominant_land_use","Use_intensity","Km_to_nearest_edge_of_habitat","Years_since_fragmentation_or_conversion","Transect_details","Coordinates_method","Longitude","Latitude","Country_distance_metres","Country","UN_subregion","UN_region","Ecoregion_distance_metres","Ecoregion","Biome","Realm","Hotspot","Wilderness_area","Taxon_number","Taxon_name_entered","Indication","Parsed_name","Taxon","COL_ID","Name_status","Rank","Kingdom","Phylum","Class","Order","Family","Genus","Species","Best_guess_binomial","Higher_taxon","Measurement","Effort_corrected_measurement","bgb","bgg","Country_ISO2C"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",21,"Dal2-PaG","Salta","FE1_2015__Marinaro 1 21","FE1_2015__Marinaro 1 Salta","FE1_2015__Marinaro 1 Salta 21",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"sown pasture","Pasture","Direct from publication / author","Intense use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-63.55178,-24.51025,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",4,"E. sexcintus","Mammalia","E. sexcintus","Euphractus sexcinctus",6903747,"accepted name","Species","Animalia","Chordata","Mammalia","Cingulata","Dasypodidae","Euphractus","sexcinctus","Euphractus sexcinctus","Mammalia",30,30,"euphractus sexcinctus","euphractus","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",21,"Dal2-PaG","Salta","FE1_2015__Marinaro 1 21","FE1_2015__Marinaro 1 Salta","FE1_2015__Marinaro 1 Salta 21",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"sown pasture","Pasture","Direct from publication / author","Intense use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-63.55178,-24.51025,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",6,"M. gouazoubira","Mammalia","M. gouazoubira","Mazama gouazoupira",6903852,"accepted name","Species","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Mazama","gouazoupira","Mazama gouazoupira","Mammalia",10,10,"mazama gouazoupira","mazama","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",21,"Dal2-PaG","Salta","FE1_2015__Marinaro 1 21","FE1_2015__Marinaro 1 Salta","FE1_2015__Marinaro 1 Salta 21",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"sown pasture","Pasture","Direct from publication / author","Intense use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-63.55178,-24.51025,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",7,"M. tridactyla","Mammalia","M. tridactyla","Myrmecophaga tridactyla",6903755,"accepted name","Species","Animalia","Chordata","Mammalia","Pilosa","Myrmecophagidae","Myrmecophaga","tridactyla","Myrmecophaga tridactyla","Mammalia",0,0,"myrmecophaga tridactyla","myrmecophaga","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",21,"Dal2-PaG","Salta","FE1_2015__Marinaro 1 21","FE1_2015__Marinaro 1 Salta","FE1_2015__Marinaro 1 Salta 21",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"sown pasture","Pasture","Direct from publication / author","Intense use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-63.55178,-24.51025,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",8,"P. cancrivorus","Mammalia","P. cancrivorus","Procyon cancrivorus",6902602,"accepted name","Species","Animalia","Chordata","Mammalia","Carnivora","Procyonidae","Procyon","cancrivorus","Procyon cancrivorus","Mammalia",0,0,"procyon cancrivorus","procyon","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",21,"Dal2-PaG","Salta","FE1_2015__Marinaro 1 21","FE1_2015__Marinaro 1 Salta","FE1_2015__Marinaro 1 Salta 21",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"sown pasture","Pasture","Direct from publication / author","Intense use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-63.55178,-24.51025,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",9,"P. concolor","Mammalia","P. concolor","Puma concolor",6862841,"accepted name","Species","Animalia","Chordata","Mammalia","Carnivora","Felidae","Puma","concolor","Puma concolor","Mammalia",0,0,"puma concolor","puma","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",22,"Lo27-PaI","Formosa","FE1_2015__Marinaro 1 22","FE1_2015__Marinaro 1 Formosa","FE1_2015__Marinaro 1 Formosa 22",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"natural grassland","Pasture","Direct from publication / author","Minimal use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-60.99138,-24.60979,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",4,"E. sexcintus","Mammalia","E. sexcintus","Euphractus sexcinctus",6903747,"accepted name","Species","Animalia","Chordata","Mammalia","Cingulata","Dasypodidae","Euphractus","sexcinctus","Euphractus sexcinctus","Mammalia",0,0,"euphractus sexcinctus","euphractus","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",22,"Lo27-PaI","Formosa","FE1_2015__Marinaro 1 22","FE1_2015__Marinaro 1 Formosa","FE1_2015__Marinaro 1 Formosa 22",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"natural grassland","Pasture","Direct from publication / author","Minimal use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-60.99138,-24.60979,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",6,"M. gouazoubira","Mammalia","M. gouazoubira","Mazama gouazoupira",6903852,"accepted name","Species","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Mazama","gouazoupira","Mazama gouazoupira","Mammalia",60,60,"mazama gouazoupira","mazama","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",22,"Lo27-PaI","Formosa","FE1_2015__Marinaro 1 22","FE1_2015__Marinaro 1 Formosa","FE1_2015__Marinaro 1 Formosa 22",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"natural grassland","Pasture","Direct from publication / author","Minimal use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-60.99138,-24.60979,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",7,"M. tridactyla","Mammalia","M. tridactyla","Myrmecophaga tridactyla",6903755,"accepted name","Species","Animalia","Chordata","Mammalia","Pilosa","Myrmecophagidae","Myrmecophaga","tridactyla","Myrmecophaga tridactyla","Mammalia",0,0,"myrmecophaga tridactyla","myrmecophaga","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",22,"Lo27-PaI","Formosa","FE1_2015__Marinaro 1 22","FE1_2015__Marinaro 1 Formosa","FE1_2015__Marinaro 1 Formosa 22",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"natural grassland","Pasture","Direct from publication / author","Minimal use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-60.99138,-24.60979,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",8,"P. cancrivorus","Mammalia","P. cancrivorus","Procyon cancrivorus",6902602,"accepted name","Species","Animalia","Chordata","Mammalia","Carnivora","Procyonidae","Procyon","cancrivorus","Procyon cancrivorus","Mammalia",0,0,"procyon cancrivorus","procyon","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",22,"Lo27-PaI","Formosa","FE1_2015__Marinaro 1 22","FE1_2015__Marinaro 1 Formosa","FE1_2015__Marinaro 1 Formosa 22",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"natural grassland","Pasture","Direct from publication / author","Minimal use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-60.99138,-24.60979,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",9,"P. concolor","Mammalia","P. concolor","Puma concolor",6862841,"accepted name","Species","Animalia","Chordata","Mammalia","Carnivora","Felidae","Puma","concolor","Puma concolor","Mammalia",0,0,"puma concolor","puma","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",23,"Muñi-PaI","Formosa","FE1_2015__Marinaro 1 23","FE1_2015__Marinaro 1 Formosa","FE1_2015__Marinaro 1 Formosa 23",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"natural grassland","Pasture","Direct from publication / author","Minimal use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-60.54601,-24.71443,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",4,"E. sexcintus","Mammalia","E. sexcintus","Euphractus sexcinctus",6903747,"accepted name","Species","Animalia","Chordata","Mammalia","Cingulata","Dasypodidae","Euphractus","sexcinctus","Euphractus sexcinctus","Mammalia",0,0,"euphractus sexcinctus","euphractus","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",23,"Muñi-PaI","Formosa","FE1_2015__Marinaro 1 23","FE1_2015__Marinaro 1 Formosa","FE1_2015__Marinaro 1 Formosa 23",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"natural grassland","Pasture","Direct from publication / author","Minimal use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-60.54601,-24.71443,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",6,"M. gouazoubira","Mammalia","M. gouazoubira","Mazama gouazoupira",6903852,"accepted name","Species","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Mazama","gouazoupira","Mazama gouazoupira","Mammalia",10,10,"mazama gouazoupira","mazama","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",23,"Muñi-PaI","Formosa","FE1_2015__Marinaro 1 23","FE1_2015__Marinaro 1 Formosa","FE1_2015__Marinaro 1 Formosa 23",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"natural grassland","Pasture","Direct from publication / author","Minimal use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-60.54601,-24.71443,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",7,"M. tridactyla","Mammalia","M. tridactyla","Myrmecophaga tridactyla",6903755,"accepted name","Species","Animalia","Chordata","Mammalia","Pilosa","Myrmecophagidae","Myrmecophaga","tridactyla","Myrmecophaga tridactyla","Mammalia",0,0,"myrmecophaga tridactyla","myrmecophaga","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",23,"Muñi-PaI","Formosa","FE1_2015__Marinaro 1 23","FE1_2015__Marinaro 1 Formosa","FE1_2015__Marinaro 1 Formosa 23",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"natural grassland","Pasture","Direct from publication / author","Minimal use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-60.54601,-24.71443,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",8,"P. cancrivorus","Mammalia","P. cancrivorus","Procyon cancrivorus",6902602,"accepted name","Species","Animalia","Chordata","Mammalia","Carnivora","Procyonidae","Procyon","cancrivorus","Procyon cancrivorus","Mammalia",10,10,"procyon cancrivorus","procyon","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",23,"Muñi-PaI","Formosa","FE1_2015__Marinaro 1 23","FE1_2015__Marinaro 1 Formosa","FE1_2015__Marinaro 1 Formosa 23",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"natural grassland","Pasture","Direct from publication / author","Minimal use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-60.54601,-24.71443,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",9,"P. concolor","Mammalia","P. concolor","Puma concolor",6862841,"accepted name","Species","Animalia","Chordata","Mammalia","Carnivora","Felidae","Puma","concolor","Puma concolor","Mammalia",10,10,"puma concolor","puma","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",24,"RLHa-PaA","Chaco","FE1_2015__Marinaro 1 24","FE1_2015__Marinaro 1 Chaco","FE1_2015__Marinaro 1 Chaco 24",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"natural grassland","Pasture","Direct from publication / author","Minimal use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-61.8625,-25.5625,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",4,"E. sexcintus","Mammalia","E. sexcintus","Euphractus sexcinctus",6903747,"accepted name","Species","Animalia","Chordata","Mammalia","Cingulata","Dasypodidae","Euphractus","sexcinctus","Euphractus sexcinctus","Mammalia",0,0,"euphractus sexcinctus","euphractus","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",24,"RLHa-PaA","Chaco","FE1_2015__Marinaro 1 24","FE1_2015__Marinaro 1 Chaco","FE1_2015__Marinaro 1 Chaco 24",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"natural grassland","Pasture","Direct from publication / author","Minimal use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-61.8625,-25.5625,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",6,"M. gouazoubira","Mammalia","M. gouazoubira","Mazama gouazoupira",6903852,"accepted name","Species","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Mazama","gouazoupira","Mazama gouazoupira","Mammalia",30,30,"mazama gouazoupira","mazama","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",24,"RLHa-PaA","Chaco","FE1_2015__Marinaro 1 24","FE1_2015__Marinaro 1 Chaco","FE1_2015__Marinaro 1 Chaco 24",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"natural grassland","Pasture","Direct from publication / author","Minimal use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-61.8625,-25.5625,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",7,"M. tridactyla","Mammalia","M. tridactyla","Myrmecophaga tridactyla",6903755,"accepted name","Species","Animalia","Chordata","Mammalia","Pilosa","Myrmecophagidae","Myrmecophaga","tridactyla","Myrmecophaga tridactyla","Mammalia",10,10,"myrmecophaga tridactyla","myrmecophaga","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",24,"RLHa-PaA","Chaco","FE1_2015__Marinaro 1 24","FE1_2015__Marinaro 1 Chaco","FE1_2015__Marinaro 1 Chaco 24",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"natural grassland","Pasture","Direct from publication / author","Minimal use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-61.8625,-25.5625,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",8,"P. cancrivorus","Mammalia","P. cancrivorus","Procyon cancrivorus",6902602,"accepted name","Species","Animalia","Chordata","Mammalia","Carnivora","Procyonidae","Procyon","cancrivorus","Procyon cancrivorus","Mammalia",0,0,"procyon cancrivorus","procyon","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",24,"RLHa-PaA","Chaco","FE1_2015__Marinaro 1 24","FE1_2015__Marinaro 1 Chaco","FE1_2015__Marinaro 1 Chaco 24",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"natural grassland","Pasture","Direct from publication / author","Minimal use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-61.8625,-25.5625,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",9,"P. concolor","Mammalia","P. concolor","Puma concolor",6862841,"accepted name","Species","Animalia","Chordata","Mammalia","Carnivora","Felidae","Puma","concolor","Puma concolor","Mammalia",0,0,"puma concolor","puma","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",25,"PNC1-PaA","Chaco","FE1_2015__Marinaro 1 25","FE1_2015__Marinaro 1 Chaco","FE1_2015__Marinaro 1 Chaco 25",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"natural grassland","Pasture","Direct from publication / author","Minimal use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-61.95938,-25.96681,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",4,"E. sexcintus","Mammalia","E. sexcintus","Euphractus sexcinctus",6903747,"accepted name","Species","Animalia","Chordata","Mammalia","Cingulata","Dasypodidae","Euphractus","sexcinctus","Euphractus sexcinctus","Mammalia",0,0,"euphractus sexcinctus","euphractus","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",25,"PNC1-PaA","Chaco","FE1_2015__Marinaro 1 25","FE1_2015__Marinaro 1 Chaco","FE1_2015__Marinaro 1 Chaco 25",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"natural grassland","Pasture","Direct from publication / author","Minimal use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-61.95938,-25.96681,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",6,"M. gouazoubira","Mammalia","M. gouazoubira","Mazama gouazoupira",6903852,"accepted name","Species","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Mazama","gouazoupira","Mazama gouazoupira","Mammalia",50,50,"mazama gouazoupira","mazama","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",25,"PNC1-PaA","Chaco","FE1_2015__Marinaro 1 25","FE1_2015__Marinaro 1 Chaco","FE1_2015__Marinaro 1 Chaco 25",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"natural grassland","Pasture","Direct from publication / author","Minimal use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-61.95938,-25.96681,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",7,"M. tridactyla","Mammalia","M. tridactyla","Myrmecophaga tridactyla",6903755,"accepted name","Species","Animalia","Chordata","Mammalia","Pilosa","Myrmecophagidae","Myrmecophaga","tridactyla","Myrmecophaga tridactyla","Mammalia",10,10,"myrmecophaga tridactyla","myrmecophaga","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",25,"PNC1-PaA","Chaco","FE1_2015__Marinaro 1 25","FE1_2015__Marinaro 1 Chaco","FE1_2015__Marinaro 1 Chaco 25",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"natural grassland","Pasture","Direct from publication / author","Minimal use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-61.95938,-25.96681,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",8,"P. cancrivorus","Mammalia","P. cancrivorus","Procyon cancrivorus",6902602,"accepted name","Species","Animalia","Chordata","Mammalia","Carnivora","Procyonidae","Procyon","cancrivorus","Procyon cancrivorus","Mammalia",0,0,"procyon cancrivorus","procyon","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",25,"PNC1-PaA","Chaco","FE1_2015__Marinaro 1 25","FE1_2015__Marinaro 1 Chaco","FE1_2015__Marinaro 1 Chaco 25",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"natural grassland","Pasture","Direct from publication / author","Minimal use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-61.95938,-25.96681,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",9,"P. concolor","Mammalia","P. concolor","Puma concolor",6862841,"accepted name","Species","Animalia","Chordata","Mammalia","Carnivora","Felidae","Puma","concolor","Puma concolor","Mammalia",0,0,"puma concolor","puma","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",26,"PNC2-PaA","Chaco","FE1_2015__Marinaro 1 26","FE1_2015__Marinaro 1 Chaco","FE1_2015__Marinaro 1 Chaco 26",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"natural grassland","Pasture","Direct from publication / author","Minimal use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-61.96921,-25.96143,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",4,"E. sexcintus","Mammalia","E. sexcintus","Euphractus sexcinctus",6903747,"accepted name","Species","Animalia","Chordata","Mammalia","Cingulata","Dasypodidae","Euphractus","sexcinctus","Euphractus sexcinctus","Mammalia",0,0,"euphractus sexcinctus","euphractus","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",26,"PNC2-PaA","Chaco","FE1_2015__Marinaro 1 26","FE1_2015__Marinaro 1 Chaco","FE1_2015__Marinaro 1 Chaco 26",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"natural grassland","Pasture","Direct from publication / author","Minimal use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-61.96921,-25.96143,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",6,"M. gouazoubira","Mammalia","M. gouazoubira","Mazama gouazoupira",6903852,"accepted name","Species","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Mazama","gouazoupira","Mazama gouazoupira","Mammalia",30,30,"mazama gouazoupira","mazama","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",26,"PNC2-PaA","Chaco","FE1_2015__Marinaro 1 26","FE1_2015__Marinaro 1 Chaco","FE1_2015__Marinaro 1 Chaco 26",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"natural grassland","Pasture","Direct from publication / author","Minimal use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-61.96921,-25.96143,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",7,"M. tridactyla","Mammalia","M. tridactyla","Myrmecophaga tridactyla",6903755,"accepted name","Species","Animalia","Chordata","Mammalia","Pilosa","Myrmecophagidae","Myrmecophaga","tridactyla","Myrmecophaga tridactyla","Mammalia",0,0,"myrmecophaga tridactyla","myrmecophaga","AR"
"FE1_2015__Marinaro","Marinaro and Grau 2015",1,"ChacoM","FE1_2015__Marinaro 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","meter","Mammalia","Class",26,"PNC2-PaA","Chaco","FE1_2015__Marinaro 1 26","FE1_2015__Marinaro 1 Chaco","FE1_2015__Marinaro 1 Chaco 26",2009-05-01,2011-09-30,2010-07-16,"day",NA,NA,100,1,"natural grassland","Pasture","Direct from publication / author","Minimal use",NA,NA,"From the point 100 by 4-m transect","Direct from publication / author",-61.96921,-25.96143,0,"Argentina","South America","Americas",0,"Dry Chaco","Tropical & Subtropical Dry Broadleaf Forests","Neotropic","","",8,"P. cancrivorus","Mammalia","P. cancrivorus","Procyon cancrivorus",6902602,"accepted name","Species","Animalia","Chordata","Mammalia","Carnivora","Procyonidae","Procyon","cancrivorus","Procyon cancrivorus","Mammalia",0,0,"procyon cancrivorus","procyon","AR"
