SSS,Longitude,Latitude
DB1_2010__Garden 1 1,153.0908103,-27.63011765
DB1_2010__Garden 1 1,153.0908103,-27.63011765
DB1_2010__Garden 1 1,153.0908103,-27.63011765
DB1_2010__Garden 1 1,153.0908103,-27.63011765
DB1_2010__Garden 1 1,153.0908103,-27.63011765
DB1_2010__Garden 1 1,153.0908103,-27.63011765
DB1_2010__Garden 1 1,153.0908103,-27.63011765
DB1_2010__Garden 1 1,153.0908103,-27.63011765
DB1_2010__Garden 1 1,153.0908103,-27.63011765
DB1_2010__Garden 1 1,153.0908103,-27.63011765
DB1_2010__Garden 1 1,153.0908103,-27.63011765
DB1_2010__Garden 1 1,153.0908103,-27.63011765
DB1_2010__Garden 1 1,153.0908103,-27.63011765
DB1_2010__Garden 1 2,153.0860041,-27.6280353
DB1_2010__Garden 1 2,153.0860041,-27.6280353
DB1_2010__Garden 1 2,153.0860041,-27.6280353
DB1_2010__Garden 1 2,153.0860041,-27.6280353
DB1_2010__Garden 1 2,153.0860041,-27.6280353
DB1_2010__Garden 1 2,153.0860041,-27.6280353
DB1_2010__Garden 1 2,153.0860041,-27.6280353
DB1_2010__Garden 1 2,153.0860041,-27.6280353
DB1_2010__Garden 1 2,153.0860041,-27.6280353
DB1_2010__Garden 1 2,153.0860041,-27.6280353
DB1_2010__Garden 1 2,153.0860041,-27.6280353
DB1_2010__Garden 1 2,153.0860041,-27.6280353
DB1_2010__Garden 1 2,153.0860041,-27.6280353
DB1_2010__Garden 1 3,153.0907144,-27.63673507
DB1_2010__Garden 1 3,153.0907144,-27.63673507
DB1_2010__Garden 1 3,153.0907144,-27.63673507
DB1_2010__Garden 1 3,153.0907144,-27.63673507
DB1_2010__Garden 1 3,153.0907144,-27.63673507
DB1_2010__Garden 1 3,153.0907144,-27.63673507
DB1_2010__Garden 1 3,153.0907144,-27.63673507
DB1_2010__Garden 1 3,153.0907144,-27.63673507
DB1_2010__Garden 1 3,153.0907144,-27.63673507
DB1_2010__Garden 1 3,153.0907144,-27.63673507
DB1_2010__Garden 1 3,153.0907144,-27.63673507
DB1_2010__Garden 1 3,153.0907144,-27.63673507
DB1_2010__Garden 1 3,153.0907144,-27.63673507
DB1_2010__Garden 1 4,153.0766969,-27.63918103
DB1_2010__Garden 1 4,153.0766969,-27.63918103
DB1_2010__Garden 1 4,153.0766969,-27.63918103
DB1_2010__Garden 1 4,153.0766969,-27.63918103
DB1_2010__Garden 1 4,153.0766969,-27.63918103
DB1_2010__Garden 1 4,153.0766969,-27.63918103
DB1_2010__Garden 1 4,153.0766969,-27.63918103
DB1_2010__Garden 1 4,153.0766969,-27.63918103
DB1_2010__Garden 1 4,153.0766969,-27.63918103
DB1_2010__Garden 1 4,153.0766969,-27.63918103
DB1_2010__Garden 1 4,153.0766969,-27.63918103
DB1_2010__Garden 1 4,153.0766969,-27.63918103
DB1_2010__Garden 1 4,153.0766969,-27.63918103
DB1_2010__Garden 1 5,153.1732455,-27.55121739
DB1_2010__Garden 1 5,153.1732455,-27.55121739
DB1_2010__Garden 1 5,153.1732455,-27.55121739
DB1_2010__Garden 1 5,153.1732455,-27.55121739
DB1_2010__Garden 1 5,153.1732455,-27.55121739
DB1_2010__Garden 1 5,153.1732455,-27.55121739
DB1_2010__Garden 1 5,153.1732455,-27.55121739
DB1_2010__Garden 1 5,153.1732455,-27.55121739
DB1_2010__Garden 1 5,153.1732455,-27.55121739
DB1_2010__Garden 1 5,153.1732455,-27.55121739
DB1_2010__Garden 1 5,153.1732455,-27.55121739
DB1_2010__Garden 1 5,153.1732455,-27.55121739
DB1_2010__Garden 1 5,153.1732455,-27.55121739
DB1_2010__Garden 1 6,153.1679806,-27.54598769
DB1_2010__Garden 1 6,153.1679806,-27.54598769
DB1_2010__Garden 1 6,153.1679806,-27.54598769
DB1_2010__Garden 1 6,153.1679806,-27.54598769
DB1_2010__Garden 1 6,153.1679806,-27.54598769
DB1_2010__Garden 1 6,153.1679806,-27.54598769
DB1_2010__Garden 1 6,153.1679806,-27.54598769
DB1_2010__Garden 1 6,153.1679806,-27.54598769
DB1_2010__Garden 1 6,153.1679806,-27.54598769
DB1_2010__Garden 1 6,153.1679806,-27.54598769
DB1_2010__Garden 1 6,153.1679806,-27.54598769
DB1_2010__Garden 1 6,153.1679806,-27.54598769
DB1_2010__Garden 1 6,153.1679806,-27.54598769
DB1_2010__Garden 1 7,153.1704598,-27.55758547
DB1_2010__Garden 1 7,153.1704598,-27.55758547
DB1_2010__Garden 1 7,153.1704598,-27.55758547
DB1_2010__Garden 1 7,153.1704598,-27.55758547
DB1_2010__Garden 1 7,153.1704598,-27.55758547
DB1_2010__Garden 1 7,153.1704598,-27.55758547
DB1_2010__Garden 1 7,153.1704598,-27.55758547
DB1_2010__Garden 1 7,153.1704598,-27.55758547
DB1_2010__Garden 1 7,153.1704598,-27.55758547
DB1_2010__Garden 1 7,153.1704598,-27.55758547
DB1_2010__Garden 1 7,153.1704598,-27.55758547
DB1_2010__Garden 1 7,153.1704598,-27.55758547
DB1_2010__Garden 1 7,153.1704598,-27.55758547
DB1_2010__Garden 1 8,153.1714859,-27.5530432
DB1_2010__Garden 1 8,153.1714859,-27.5530432
DB1_2010__Garden 1 8,153.1714859,-27.5530432
DB1_2010__Garden 1 8,153.1714859,-27.5530432
DB1_2010__Garden 1 8,153.1714859,-27.5530432
DB1_2010__Garden 1 8,153.1714859,-27.5530432
DB1_2010__Garden 1 8,153.1714859,-27.5530432
DB1_2010__Garden 1 8,153.1714859,-27.5530432
DB1_2010__Garden 1 8,153.1714859,-27.5530432
DB1_2010__Garden 1 8,153.1714859,-27.5530432
DB1_2010__Garden 1 8,153.1714859,-27.5530432
DB1_2010__Garden 1 8,153.1714859,-27.5530432
DB1_2010__Garden 1 8,153.1714859,-27.5530432
DB1_2010__Garden 1 9,153.1776589,-27.54944236
DB1_2010__Garden 1 9,153.1776589,-27.54944236
DB1_2010__Garden 1 9,153.1776589,-27.54944236
DB1_2010__Garden 1 9,153.1776589,-27.54944236
DB1_2010__Garden 1 9,153.1776589,-27.54944236
DB1_2010__Garden 1 9,153.1776589,-27.54944236
DB1_2010__Garden 1 9,153.1776589,-27.54944236
DB1_2010__Garden 1 9,153.1776589,-27.54944236
DB1_2010__Garden 1 9,153.1776589,-27.54944236
DB1_2010__Garden 1 9,153.1776589,-27.54944236
DB1_2010__Garden 1 9,153.1776589,-27.54944236
DB1_2010__Garden 1 9,153.1776589,-27.54944236
DB1_2010__Garden 1 9,153.1776589,-27.54944236
DB1_2010__Garden 1 10,153.1792306,-27.55678901
DB1_2010__Garden 1 10,153.1792306,-27.55678901
DB1_2010__Garden 1 10,153.1792306,-27.55678901
DB1_2010__Garden 1 10,153.1792306,-27.55678901
DB1_2010__Garden 1 10,153.1792306,-27.55678901
DB1_2010__Garden 1 10,153.1792306,-27.55678901
DB1_2010__Garden 1 10,153.1792306,-27.55678901
DB1_2010__Garden 1 10,153.1792306,-27.55678901
DB1_2010__Garden 1 10,153.1792306,-27.55678901
DB1_2010__Garden 1 10,153.1792306,-27.55678901
DB1_2010__Garden 1 10,153.1792306,-27.55678901
DB1_2010__Garden 1 10,153.1792306,-27.55678901
DB1_2010__Garden 1 10,153.1792306,-27.55678901
DB1_2010__Garden 1 11,153.1539872,-27.53440307
DB1_2010__Garden 1 11,153.1539872,-27.53440307
DB1_2010__Garden 1 11,153.1539872,-27.53440307
DB1_2010__Garden 1 11,153.1539872,-27.53440307
DB1_2010__Garden 1 11,153.1539872,-27.53440307
DB1_2010__Garden 1 11,153.1539872,-27.53440307
DB1_2010__Garden 1 11,153.1539872,-27.53440307
DB1_2010__Garden 1 11,153.1539872,-27.53440307
DB1_2010__Garden 1 11,153.1539872,-27.53440307
DB1_2010__Garden 1 11,153.1539872,-27.53440307
DB1_2010__Garden 1 11,153.1539872,-27.53440307
DB1_2010__Garden 1 11,153.1539872,-27.53440307
DB1_2010__Garden 1 11,153.1539872,-27.53440307
DB1_2010__Garden 1 12,153.1520645,-27.53545242
DB1_2010__Garden 1 12,153.1520645,-27.53545242
DB1_2010__Garden 1 12,153.1520645,-27.53545242
DB1_2010__Garden 1 12,153.1520645,-27.53545242
DB1_2010__Garden 1 12,153.1520645,-27.53545242
DB1_2010__Garden 1 12,153.1520645,-27.53545242
DB1_2010__Garden 1 12,153.1520645,-27.53545242
DB1_2010__Garden 1 12,153.1520645,-27.53545242
DB1_2010__Garden 1 12,153.1520645,-27.53545242
DB1_2010__Garden 1 12,153.1520645,-27.53545242
DB1_2010__Garden 1 12,153.1520645,-27.53545242
DB1_2010__Garden 1 12,153.1520645,-27.53545242
DB1_2010__Garden 1 12,153.1520645,-27.53545242
DB1_2010__Garden 1 13,153.1796671,-27.54489876
DB1_2010__Garden 1 13,153.1796671,-27.54489876
DB1_2010__Garden 1 13,153.1796671,-27.54489876
DB1_2010__Garden 1 13,153.1796671,-27.54489876
DB1_2010__Garden 1 13,153.1796671,-27.54489876
DB1_2010__Garden 1 13,153.1796671,-27.54489876
DB1_2010__Garden 1 13,153.1796671,-27.54489876
DB1_2010__Garden 1 13,153.1796671,-27.54489876
DB1_2010__Garden 1 13,153.1796671,-27.54489876
DB1_2010__Garden 1 13,153.1796671,-27.54489876
DB1_2010__Garden 1 13,153.1796671,-27.54489876
DB1_2010__Garden 1 13,153.1796671,-27.54489876
DB1_2010__Garden 1 13,153.1796671,-27.54489876
DB1_2010__Garden 1 14,153.1749981,-27.54500402
DB1_2010__Garden 1 14,153.1749981,-27.54500402
DB1_2010__Garden 1 14,153.1749981,-27.54500402
DB1_2010__Garden 1 14,153.1749981,-27.54500402
DB1_2010__Garden 1 14,153.1749981,-27.54500402
DB1_2010__Garden 1 14,153.1749981,-27.54500402
DB1_2010__Garden 1 14,153.1749981,-27.54500402
DB1_2010__Garden 1 14,153.1749981,-27.54500402
DB1_2010__Garden 1 14,153.1749981,-27.54500402
DB1_2010__Garden 1 14,153.1749981,-27.54500402
DB1_2010__Garden 1 14,153.1749981,-27.54500402
DB1_2010__Garden 1 14,153.1749981,-27.54500402
DB1_2010__Garden 1 14,153.1749981,-27.54500402
DB1_2010__Garden 1 15,153.1556941,-27.54548741
DB1_2010__Garden 1 15,153.1556941,-27.54548741
DB1_2010__Garden 1 15,153.1556941,-27.54548741
DB1_2010__Garden 1 15,153.1556941,-27.54548741
DB1_2010__Garden 1 15,153.1556941,-27.54548741
DB1_2010__Garden 1 15,153.1556941,-27.54548741
DB1_2010__Garden 1 15,153.1556941,-27.54548741
DB1_2010__Garden 1 15,153.1556941,-27.54548741
DB1_2010__Garden 1 15,153.1556941,-27.54548741
DB1_2010__Garden 1 15,153.1556941,-27.54548741
DB1_2010__Garden 1 15,153.1556941,-27.54548741
DB1_2010__Garden 1 15,153.1556941,-27.54548741
DB1_2010__Garden 1 15,153.1556941,-27.54548741
DB1_2010__Garden 1 16,153.1310245,-27.54815802
DB1_2010__Garden 1 16,153.1310245,-27.54815802
DB1_2010__Garden 1 16,153.1310245,-27.54815802
DB1_2010__Garden 1 16,153.1310245,-27.54815802
DB1_2010__Garden 1 16,153.1310245,-27.54815802
DB1_2010__Garden 1 16,153.1310245,-27.54815802
DB1_2010__Garden 1 16,153.1310245,-27.54815802
DB1_2010__Garden 1 16,153.1310245,-27.54815802
DB1_2010__Garden 1 16,153.1310245,-27.54815802
DB1_2010__Garden 1 16,153.1310245,-27.54815802
DB1_2010__Garden 1 16,153.1310245,-27.54815802
DB1_2010__Garden 1 16,153.1310245,-27.54815802
DB1_2010__Garden 1 16,153.1310245,-27.54815802
DB1_2010__Garden 1 17,153.1365728,-27.5463471
DB1_2010__Garden 1 17,153.1365728,-27.5463471
DB1_2010__Garden 1 17,153.1365728,-27.5463471
DB1_2010__Garden 1 17,153.1365728,-27.5463471
DB1_2010__Garden 1 17,153.1365728,-27.5463471
DB1_2010__Garden 1 17,153.1365728,-27.5463471
DB1_2010__Garden 1 17,153.1365728,-27.5463471
DB1_2010__Garden 1 17,153.1365728,-27.5463471
DB1_2010__Garden 1 17,153.1365728,-27.5463471
DB1_2010__Garden 1 17,153.1365728,-27.5463471
DB1_2010__Garden 1 17,153.1365728,-27.5463471
DB1_2010__Garden 1 17,153.1365728,-27.5463471
DB1_2010__Garden 1 17,153.1365728,-27.5463471
DB1_2010__Garden 1 18,153.1447959,-27.53775327
DB1_2010__Garden 1 18,153.1447959,-27.53775327
DB1_2010__Garden 1 18,153.1447959,-27.53775327
DB1_2010__Garden 1 18,153.1447959,-27.53775327
DB1_2010__Garden 1 18,153.1447959,-27.53775327
DB1_2010__Garden 1 18,153.1447959,-27.53775327
DB1_2010__Garden 1 18,153.1447959,-27.53775327
DB1_2010__Garden 1 18,153.1447959,-27.53775327
DB1_2010__Garden 1 18,153.1447959,-27.53775327
DB1_2010__Garden 1 18,153.1447959,-27.53775327
DB1_2010__Garden 1 18,153.1447959,-27.53775327
DB1_2010__Garden 1 18,153.1447959,-27.53775327
DB1_2010__Garden 1 18,153.1447959,-27.53775327
DB1_2010__Garden 1 19,153.1401543,-27.54326503
DB1_2010__Garden 1 19,153.1401543,-27.54326503
DB1_2010__Garden 1 19,153.1401543,-27.54326503
DB1_2010__Garden 1 19,153.1401543,-27.54326503
DB1_2010__Garden 1 19,153.1401543,-27.54326503
DB1_2010__Garden 1 19,153.1401543,-27.54326503
DB1_2010__Garden 1 19,153.1401543,-27.54326503
DB1_2010__Garden 1 19,153.1401543,-27.54326503
DB1_2010__Garden 1 19,153.1401543,-27.54326503
DB1_2010__Garden 1 19,153.1401543,-27.54326503
DB1_2010__Garden 1 19,153.1401543,-27.54326503
DB1_2010__Garden 1 19,153.1401543,-27.54326503
DB1_2010__Garden 1 19,153.1401543,-27.54326503
DB1_2010__Garden 1 20,153.1478433,-27.52937218
DB1_2010__Garden 1 20,153.1478433,-27.52937218
DB1_2010__Garden 1 20,153.1478433,-27.52937218
DB1_2010__Garden 1 20,153.1478433,-27.52937218
DB1_2010__Garden 1 20,153.1478433,-27.52937218
DB1_2010__Garden 1 20,153.1478433,-27.52937218
DB1_2010__Garden 1 20,153.1478433,-27.52937218
DB1_2010__Garden 1 20,153.1478433,-27.52937218
DB1_2010__Garden 1 20,153.1478433,-27.52937218
DB1_2010__Garden 1 20,153.1478433,-27.52937218
DB1_2010__Garden 1 20,153.1478433,-27.52937218
DB1_2010__Garden 1 20,153.1478433,-27.52937218
DB1_2010__Garden 1 20,153.1478433,-27.52937218
DB1_2010__Garden 1 21,153.1607057,-27.55806654
DB1_2010__Garden 1 21,153.1607057,-27.55806654
DB1_2010__Garden 1 21,153.1607057,-27.55806654
DB1_2010__Garden 1 21,153.1607057,-27.55806654
DB1_2010__Garden 1 21,153.1607057,-27.55806654
DB1_2010__Garden 1 21,153.1607057,-27.55806654
DB1_2010__Garden 1 21,153.1607057,-27.55806654
DB1_2010__Garden 1 21,153.1607057,-27.55806654
DB1_2010__Garden 1 21,153.1607057,-27.55806654
DB1_2010__Garden 1 21,153.1607057,-27.55806654
DB1_2010__Garden 1 21,153.1607057,-27.55806654
DB1_2010__Garden 1 21,153.1607057,-27.55806654
DB1_2010__Garden 1 21,153.1607057,-27.55806654
DB1_2010__Garden 1 22,153.1553972,-27.55038987
DB1_2010__Garden 1 22,153.1553972,-27.55038987
DB1_2010__Garden 1 22,153.1553972,-27.55038987
DB1_2010__Garden 1 22,153.1553972,-27.55038987
DB1_2010__Garden 1 22,153.1553972,-27.55038987
DB1_2010__Garden 1 22,153.1553972,-27.55038987
DB1_2010__Garden 1 22,153.1553972,-27.55038987
DB1_2010__Garden 1 22,153.1553972,-27.55038987
DB1_2010__Garden 1 22,153.1553972,-27.55038987
DB1_2010__Garden 1 22,153.1553972,-27.55038987
DB1_2010__Garden 1 22,153.1553972,-27.55038987
DB1_2010__Garden 1 22,153.1553972,-27.55038987
DB1_2010__Garden 1 22,153.1553972,-27.55038987
DB1_2010__Garden 1 23,153.1563942,-27.53920322
DB1_2010__Garden 1 23,153.1563942,-27.53920322
DB1_2010__Garden 1 23,153.1563942,-27.53920322
DB1_2010__Garden 1 23,153.1563942,-27.53920322
DB1_2010__Garden 1 23,153.1563942,-27.53920322
DB1_2010__Garden 1 23,153.1563942,-27.53920322
DB1_2010__Garden 1 23,153.1563942,-27.53920322
DB1_2010__Garden 1 23,153.1563942,-27.53920322
DB1_2010__Garden 1 23,153.1563942,-27.53920322
DB1_2010__Garden 1 23,153.1563942,-27.53920322
DB1_2010__Garden 1 23,153.1563942,-27.53920322
DB1_2010__Garden 1 23,153.1563942,-27.53920322
DB1_2010__Garden 1 23,153.1563942,-27.53920322
DB1_2010__Garden 1 24,153.1689701,-27.53070229
DB1_2010__Garden 1 24,153.1689701,-27.53070229
DB1_2010__Garden 1 24,153.1689701,-27.53070229
DB1_2010__Garden 1 24,153.1689701,-27.53070229
DB1_2010__Garden 1 24,153.1689701,-27.53070229
DB1_2010__Garden 1 24,153.1689701,-27.53070229
DB1_2010__Garden 1 24,153.1689701,-27.53070229
DB1_2010__Garden 1 24,153.1689701,-27.53070229
DB1_2010__Garden 1 24,153.1689701,-27.53070229
DB1_2010__Garden 1 24,153.1689701,-27.53070229
DB1_2010__Garden 1 24,153.1689701,-27.53070229
DB1_2010__Garden 1 24,153.1689701,-27.53070229
DB1_2010__Garden 1 24,153.1689701,-27.53070229
DB1_2010__Garden 1 25,153.1538799,-27.53007883
DB1_2010__Garden 1 25,153.1538799,-27.53007883
DB1_2010__Garden 1 25,153.1538799,-27.53007883
DB1_2010__Garden 1 25,153.1538799,-27.53007883
DB1_2010__Garden 1 25,153.1538799,-27.53007883
DB1_2010__Garden 1 25,153.1538799,-27.53007883
DB1_2010__Garden 1 25,153.1538799,-27.53007883
DB1_2010__Garden 1 25,153.1538799,-27.53007883
DB1_2010__Garden 1 25,153.1538799,-27.53007883
DB1_2010__Garden 1 25,153.1538799,-27.53007883
DB1_2010__Garden 1 25,153.1538799,-27.53007883
DB1_2010__Garden 1 25,153.1538799,-27.53007883
DB1_2010__Garden 1 25,153.1538799,-27.53007883
DB1_2010__Garden 1 26,153.1529083,-27.52313745
DB1_2010__Garden 1 26,153.1529083,-27.52313745
DB1_2010__Garden 1 26,153.1529083,-27.52313745
DB1_2010__Garden 1 26,153.1529083,-27.52313745
DB1_2010__Garden 1 26,153.1529083,-27.52313745
DB1_2010__Garden 1 26,153.1529083,-27.52313745
DB1_2010__Garden 1 26,153.1529083,-27.52313745
DB1_2010__Garden 1 26,153.1529083,-27.52313745
DB1_2010__Garden 1 26,153.1529083,-27.52313745
DB1_2010__Garden 1 26,153.1529083,-27.52313745
DB1_2010__Garden 1 26,153.1529083,-27.52313745
DB1_2010__Garden 1 26,153.1529083,-27.52313745
DB1_2010__Garden 1 26,153.1529083,-27.52313745
DB1_2010__Garden 1 27,153.1597246,-27.51700887
DB1_2010__Garden 1 27,153.1597246,-27.51700887
DB1_2010__Garden 1 27,153.1597246,-27.51700887
DB1_2010__Garden 1 27,153.1597246,-27.51700887
DB1_2010__Garden 1 27,153.1597246,-27.51700887
DB1_2010__Garden 1 27,153.1597246,-27.51700887
DB1_2010__Garden 1 27,153.1597246,-27.51700887
DB1_2010__Garden 1 27,153.1597246,-27.51700887
DB1_2010__Garden 1 27,153.1597246,-27.51700887
DB1_2010__Garden 1 27,153.1597246,-27.51700887
DB1_2010__Garden 1 27,153.1597246,-27.51700887
DB1_2010__Garden 1 27,153.1597246,-27.51700887
DB1_2010__Garden 1 27,153.1597246,-27.51700887
DB1_2010__Garden 1 28,153.136677,-27.50776175
DB1_2010__Garden 1 28,153.136677,-27.50776175
DB1_2010__Garden 1 28,153.136677,-27.50776175
DB1_2010__Garden 1 28,153.136677,-27.50776175
DB1_2010__Garden 1 28,153.136677,-27.50776175
DB1_2010__Garden 1 28,153.136677,-27.50776175
DB1_2010__Garden 1 28,153.136677,-27.50776175
DB1_2010__Garden 1 28,153.136677,-27.50776175
DB1_2010__Garden 1 28,153.136677,-27.50776175
DB1_2010__Garden 1 28,153.136677,-27.50776175
DB1_2010__Garden 1 28,153.136677,-27.50776175
DB1_2010__Garden 1 28,153.136677,-27.50776175
DB1_2010__Garden 1 28,153.136677,-27.50776175
DB1_2010__Garden 1 29,153.12764,-27.48540813
DB1_2010__Garden 1 29,153.12764,-27.48540813
DB1_2010__Garden 1 29,153.12764,-27.48540813
DB1_2010__Garden 1 29,153.12764,-27.48540813
DB1_2010__Garden 1 29,153.12764,-27.48540813
DB1_2010__Garden 1 29,153.12764,-27.48540813
DB1_2010__Garden 1 29,153.12764,-27.48540813
DB1_2010__Garden 1 29,153.12764,-27.48540813
DB1_2010__Garden 1 29,153.12764,-27.48540813
DB1_2010__Garden 1 29,153.12764,-27.48540813
DB1_2010__Garden 1 29,153.12764,-27.48540813
DB1_2010__Garden 1 29,153.12764,-27.48540813
DB1_2010__Garden 1 29,153.12764,-27.48540813
DB1_2010__Garden 1 30,153.1333606,-27.48639584
DB1_2010__Garden 1 30,153.1333606,-27.48639584
DB1_2010__Garden 1 30,153.1333606,-27.48639584
DB1_2010__Garden 1 30,153.1333606,-27.48639584
DB1_2010__Garden 1 30,153.1333606,-27.48639584
DB1_2010__Garden 1 30,153.1333606,-27.48639584
DB1_2010__Garden 1 30,153.1333606,-27.48639584
DB1_2010__Garden 1 30,153.1333606,-27.48639584
DB1_2010__Garden 1 30,153.1333606,-27.48639584
DB1_2010__Garden 1 30,153.1333606,-27.48639584
DB1_2010__Garden 1 30,153.1333606,-27.48639584
DB1_2010__Garden 1 30,153.1333606,-27.48639584
DB1_2010__Garden 1 30,153.1333606,-27.48639584
DB1_2010__Garden 1 31,153.1317509,-27.49476628
DB1_2010__Garden 1 31,153.1317509,-27.49476628
DB1_2010__Garden 1 31,153.1317509,-27.49476628
DB1_2010__Garden 1 31,153.1317509,-27.49476628
DB1_2010__Garden 1 31,153.1317509,-27.49476628
DB1_2010__Garden 1 31,153.1317509,-27.49476628
DB1_2010__Garden 1 31,153.1317509,-27.49476628
DB1_2010__Garden 1 31,153.1317509,-27.49476628
DB1_2010__Garden 1 31,153.1317509,-27.49476628
DB1_2010__Garden 1 31,153.1317509,-27.49476628
DB1_2010__Garden 1 31,153.1317509,-27.49476628
DB1_2010__Garden 1 31,153.1317509,-27.49476628
DB1_2010__Garden 1 31,153.1317509,-27.49476628
DB1_2010__Garden 1 32,153.1440857,-27.50570494
DB1_2010__Garden 1 32,153.1440857,-27.50570494
DB1_2010__Garden 1 32,153.1440857,-27.50570494
DB1_2010__Garden 1 32,153.1440857,-27.50570494
DB1_2010__Garden 1 32,153.1440857,-27.50570494
DB1_2010__Garden 1 32,153.1440857,-27.50570494
DB1_2010__Garden 1 32,153.1440857,-27.50570494
DB1_2010__Garden 1 32,153.1440857,-27.50570494
DB1_2010__Garden 1 32,153.1440857,-27.50570494
DB1_2010__Garden 1 32,153.1440857,-27.50570494
DB1_2010__Garden 1 32,153.1440857,-27.50570494
DB1_2010__Garden 1 32,153.1440857,-27.50570494
DB1_2010__Garden 1 32,153.1440857,-27.50570494
DB1_2010__Garden 1 33,153.0610324,-27.63420548
DB1_2010__Garden 1 33,153.0610324,-27.63420548
DB1_2010__Garden 1 33,153.0610324,-27.63420548
DB1_2010__Garden 1 33,153.0610324,-27.63420548
DB1_2010__Garden 1 33,153.0610324,-27.63420548
DB1_2010__Garden 1 33,153.0610324,-27.63420548
DB1_2010__Garden 1 33,153.0610324,-27.63420548
DB1_2010__Garden 1 33,153.0610324,-27.63420548
DB1_2010__Garden 1 33,153.0610324,-27.63420548
DB1_2010__Garden 1 33,153.0610324,-27.63420548
DB1_2010__Garden 1 33,153.0610324,-27.63420548
DB1_2010__Garden 1 33,153.0610324,-27.63420548
DB1_2010__Garden 1 33,153.0610324,-27.63420548
DB1_2010__Garden 1 34,153.0529684,-27.6440942
DB1_2010__Garden 1 34,153.0529684,-27.6440942
DB1_2010__Garden 1 34,153.0529684,-27.6440942
DB1_2010__Garden 1 34,153.0529684,-27.6440942
DB1_2010__Garden 1 34,153.0529684,-27.6440942
DB1_2010__Garden 1 34,153.0529684,-27.6440942
DB1_2010__Garden 1 34,153.0529684,-27.6440942
DB1_2010__Garden 1 34,153.0529684,-27.6440942
DB1_2010__Garden 1 34,153.0529684,-27.6440942
DB1_2010__Garden 1 34,153.0529684,-27.6440942
DB1_2010__Garden 1 34,153.0529684,-27.6440942
DB1_2010__Garden 1 34,153.0529684,-27.6440942
DB1_2010__Garden 1 34,153.0529684,-27.6440942
DB1_2010__Garden 1 35,153.0583802,-27.64101356
DB1_2010__Garden 1 35,153.0583802,-27.64101356
DB1_2010__Garden 1 35,153.0583802,-27.64101356
DB1_2010__Garden 1 35,153.0583802,-27.64101356
DB1_2010__Garden 1 35,153.0583802,-27.64101356
DB1_2010__Garden 1 35,153.0583802,-27.64101356
DB1_2010__Garden 1 35,153.0583802,-27.64101356
DB1_2010__Garden 1 35,153.0583802,-27.64101356
DB1_2010__Garden 1 35,153.0583802,-27.64101356
DB1_2010__Garden 1 35,153.0583802,-27.64101356
DB1_2010__Garden 1 35,153.0583802,-27.64101356
DB1_2010__Garden 1 35,153.0583802,-27.64101356
DB1_2010__Garden 1 35,153.0583802,-27.64101356
DB1_2010__Garden 1 36,153.0466328,-27.64488189
DB1_2010__Garden 1 36,153.0466328,-27.64488189
DB1_2010__Garden 1 36,153.0466328,-27.64488189
DB1_2010__Garden 1 36,153.0466328,-27.64488189
DB1_2010__Garden 1 36,153.0466328,-27.64488189
DB1_2010__Garden 1 36,153.0466328,-27.64488189
DB1_2010__Garden 1 36,153.0466328,-27.64488189
DB1_2010__Garden 1 36,153.0466328,-27.64488189
DB1_2010__Garden 1 36,153.0466328,-27.64488189
DB1_2010__Garden 1 36,153.0466328,-27.64488189
DB1_2010__Garden 1 36,153.0466328,-27.64488189
DB1_2010__Garden 1 36,153.0466328,-27.64488189
DB1_2010__Garden 1 36,153.0466328,-27.64488189
DB1_2010__Garden 1 37,153.0650333,-27.61187794
DB1_2010__Garden 1 37,153.0650333,-27.61187794
DB1_2010__Garden 1 37,153.0650333,-27.61187794
DB1_2010__Garden 1 37,153.0650333,-27.61187794
DB1_2010__Garden 1 37,153.0650333,-27.61187794
DB1_2010__Garden 1 37,153.0650333,-27.61187794
DB1_2010__Garden 1 37,153.0650333,-27.61187794
DB1_2010__Garden 1 37,153.0650333,-27.61187794
DB1_2010__Garden 1 37,153.0650333,-27.61187794
DB1_2010__Garden 1 37,153.0650333,-27.61187794
DB1_2010__Garden 1 37,153.0650333,-27.61187794
DB1_2010__Garden 1 37,153.0650333,-27.61187794
DB1_2010__Garden 1 37,153.0650333,-27.61187794
DB1_2010__Garden 1 38,153.0780594,-27.61649346
DB1_2010__Garden 1 38,153.0780594,-27.61649346
DB1_2010__Garden 1 38,153.0780594,-27.61649346
DB1_2010__Garden 1 38,153.0780594,-27.61649346
DB1_2010__Garden 1 38,153.0780594,-27.61649346
DB1_2010__Garden 1 38,153.0780594,-27.61649346
DB1_2010__Garden 1 38,153.0780594,-27.61649346
DB1_2010__Garden 1 38,153.0780594,-27.61649346
DB1_2010__Garden 1 38,153.0780594,-27.61649346
DB1_2010__Garden 1 38,153.0780594,-27.61649346
DB1_2010__Garden 1 38,153.0780594,-27.61649346
DB1_2010__Garden 1 38,153.0780594,-27.61649346
DB1_2010__Garden 1 38,153.0780594,-27.61649346
DB1_2010__Garden 1 39,153.0642399,-27.64166999
DB1_2010__Garden 1 39,153.0642399,-27.64166999
DB1_2010__Garden 1 39,153.0642399,-27.64166999
DB1_2010__Garden 1 39,153.0642399,-27.64166999
DB1_2010__Garden 1 39,153.0642399,-27.64166999
DB1_2010__Garden 1 39,153.0642399,-27.64166999
